DateTime,User Name,Running Model,Barcode,Clip Status,Torque1(Nm),Torque2(Nm),Torque3(Nm),Torque4(Nm),Height1(mm),Height2(mm),Height3(mm),Height4(mm),Height1Status,Height2Status,Height3Status,Height4Status
05-08-2020  21:00:36,,SK Medium,0UD8I205NW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.13,10.83,10.80,11.72,NG,OK
05-08-2020  21:03:26,,SK Medium,0UD8I206IW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.11,10.78,10.89,11.60,NG,OK
05-08-2020  21:17:49,,SK Medium,0UD8I203BW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.23,10.97,10.81,11.84,NG,OK
05-08-2020  21:19:36,,SK Medium,0UD8I205YW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.22,10.91,10.56,11.66,NG,OK
05-08-2020  23:20:43,,SK Medium,0UD8I209XW7W,0.9 ,0.9 ,1.0 ,0.9 ,10.24,10.94,10.66,11.77,NG,OK
06-08-2020  09:03:16,,SK Medium,0UD8I2060W7W,0.9 ,0.9 ,1.0 ,0.9 ,10.28,10.86,10.78,11.86,NG,OK
06-08-2020  09:21:03,,SK Medium,0UD8I2068W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.20,11.00,10.86,11.79,NG,OK
06-08-2020  09:31:45,,SK Medium,0UD8I205BW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.07,10.86,10.81,11.73,NG,OK
06-08-2020  09:34:21,,SK Medium,0UD8I203WW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.77,10.86,11.75,NG,OK
06-08-2020  09:35:06,,SK Medium,,,,,,OK,NG
06-08-2020  09:45:16,,SK Medium,0UD8I205YW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.86,10.67,11.63,NG,OK
06-08-2020  09:52:17,,SK Medium,0UD8I20BBW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.16,10.87,10.88,11.67,NG,OK
06-08-2020  10:05:13,,SK Medium,0UD8I20BMW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.97,10.92,11.76,NG,OK
06-08-2020  10:15:57,,SK Medium,0UD8I20BSW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.86,10.85,11.78,NG,OK
06-08-2020  10:30:05,,SK Medium,0UD8I205CW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.91,10.62,11.70,NG,OK
06-08-2020  10:51:56,,SK Medium,0UD8I20AHW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.30,10.92,10.84,11.72,NG,OK
06-08-2020  10:56:12,,SK Medium,0UD8I201PW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.97,10.98,11.77,NG,OK
06-08-2020  10:57:41,,SK Medium,0UD8I2043W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.29,10.93,10.74,11.74,NG,OK
06-08-2020  11:00:01,,SK Medium,0UD8I20AXW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.13,10.91,10.93,11.49,NG,OK
06-08-2020  11:11:39,,SK Medium,0UD8I205HW7W,0.9 ,0.9 ,1.0 ,0.9 ,10.11,10.70,10.83,11.70,NG,OK
06-08-2020  11:14:13,,SK Medium,0UD8I20AGW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.23,10.89,10.82,11.65,NG,OK
06-08-2020  11:21:48,,SK Medium,0UD8I2066W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.86,10.74,11.73,NG,OK
06-08-2020  11:30:24,,SK Medium,0UD8I20BVW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.11,10.89,10.78,11.67,NG,OK
06-08-2020  11:40:31,,SK Medium,0UD8I201CT7W,0.9 ,0.9 ,0.9 ,0.9 ,10.27,10.98,11.05,11.85,NG,OK
06-08-2020  11:41:49,,SK Medium,0UD8I2091W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.99,10.94,11.82,NG,OK
06-08-2020  11:49:26,,SK Medium,0UD8I205CW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,10.84,10.81,11.69,NG,OK
06-08-2020  11:54:59,,SK Medium,0UD8I2066W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.12,10.85,10.85,11.70,NG,OK
06-08-2020  12:12:48,,SK Medium,0UD8I201TW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.21,10.84,10.96,11.82,NG,OK
06-08-2020  12:18:03,,SK Medium,0UD8I203HW7W,0.9 ,1.0 ,0.9 ,0.9 ,10.21,10.90,10.94,11.82,NG,OK
